"Lot: Source: Account Name","Lot: Food Rescue Program","Distribution Record: Amount","Pantry Product: Weight (in pounds)","Distribution Record: Cost","Distribution Record: Product Inventory Record ID 18","Product Package ID 18","Distribution Record: Created Date","Distribution Record: Last Modified Date","Product Package: Product Package Name","Pantry Product: Product"
"Greater Boston Food Bank","Weekly Account","36.00","24.00","0.00","a0tVO00000kfyQmYAI","a1dVO000004wgUPYAY","1/8/2026","1/8/2026","JE 2025-12-22","Squash Zuchini 24lb"
"Greater Boston Food Bank","Weekly Account","8.00","40.00","0.00","a0tVO00000khfztYAA","a1dVO000004wgUPYAY","1/8/2026","1/8/2026","JE 2025-12-22","Sweet Potato"
"Greater Boston Food Bank","Weekly Account","36.00","40.00","0.00","a0tVO00000kg44jYAA","a1dVO000004wgUPYAY","1/8/2026","1/8/2026","JE 2025-12-22","Sweet Potato"
"Boston Area Gleaners CSA","","54.00","40.00","0.00","a0tVO00000kv5LRYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Apples Loose 40lb"
"Boston Area Gleaners CSA","","5.00","40.00","0.00","a0tVO00000kyxKWYAY","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","83.00","40.00","0.00","a0tVO00000kugIOYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Avocado Hass 40lb"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000kz64PYAQ","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Avocado Hass 40lb"
"Greater Boston Food Bank","Weekly Account","68.00","48.00","0.00","a0tVO00000kv5QHYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","40.00","36.00","0.00","a0tVO00000kz5xxYAA","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Chayote 48ct"
"Greater Boston Food Bank","Weekly Account","5.00","20.00","0.00","a0tVO00000kz73kYAA","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Kale Bunched 20lb"
"Greater Boston Food Bank","Weekly Account","30.00","20.00","0.00","a0tVO00000kv5lFYAQ","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Kale Bunched 20lb"
"Greater Boston Food Bank","Weekly Account","60.00","14.00","0.00","a0tVO00000kuoz7YAA","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Lettuce Romaine 12/3"
"Greater Boston Food Bank","Weekly Account","90.00","25.00","0.00","a0tVO00000kuqXjYAI","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","7.00","25.00","0.00","a0tVO00000kytKAYAY","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","62.00","15.00","0.00","a0tVO00000kv6PZYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Peanut Butter Teddie 12/18oz"
"Greater Boston Food Bank","Weekly Account","28.00","15.00","0.00","a0tVO00000kuwQTYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Peanut Butter Teddie 12/18oz"
"Greater Boston Food Bank","Weekly Account","43.00","25.00","0.00","a0tVO00000kumApYAI","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","3.00","25.00","0.00","a0tVO00000kyjvyYAA","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","32.00","40.00","0.00","a0tVO00000kz9blYAA","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Plantains"
"Greater Boston Food Bank","Weekly Account","108.00","50.00","0.00","a0tVO00000kutHCYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Potato Food Bank 10/5lb"
"Greater Boston Food Bank","Weekly Account","1.00","50.00","0.00","a0tVO00000kz9VJYAY","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Potato Food Bank 10/5lb"
"Encore Boston Harbor","","68.00","33.00","0.00","a0tVO00000kulLAYAY","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Red Beans and Rice"
"Greater Boston Food Bank","Weekly Account","40.00","40.00","0.00","a0tVO00000kv7LdYAI","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Squash Winter 40lb"
"Boston Area Gleaners CSA","","28.00","40.00","0.00","a0tVO00000kuvsMYAQ","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Squash Winter 40lb"
"Boston Area Gleaners CSA","","7.00","40.00","0.00","a0tVO00000kz0ruYAA","a1dVO0000059Wk9YAE","1/13/2026","1/13/2026","JE 2026-01-05","Squash Winter 40lb"
"Greater Boston Food Bank","Weekly Account","40.00","40.00","0.00","a0tVO00000kv7BxYAI","a1dVO0000059Wk9YAE","1/12/2026","1/12/2026","JE 2026-01-05","Squash Winter 40lb"
"Boston Area Gleaners CSA","","69.00","40.00","0.00","a0tVO00000m62l3YAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","91.00","50.00","0.00","a0tVO00000m64gPYAQ","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Cabbage Green 50lb"
"Greater Boston Food Bank","Weekly Account","30.00","50.00","0.00","a0tVO00000kzmziYAA","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Cabbage Green 50lb"
"Greater Boston Food Bank","Weekly Account","65.00","48.00","0.00","a0tVO00000kzhdcYAA","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Carrots 16/3lb"
"Greater Boston Food Bank","Whole Pallet Orders","1.00","48.00","0.00","a0tVO00000m5kcvYAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","52.00","40.00","0.00","a0tVO00000kzQnwYAE","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Grapefruit 40lb"
"Greater Boston Food Bank","Whole Pallet Orders","62.00","19.00","0.00","a0tVO00000kzU6qYAE","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Grits 12/24oz"
"Greater Boston Food Bank","Weekly Account","24.00","19.00","0.00","a0tVO00000kzowfYAA","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Grits 12/24oz"
"Greater Boston Food Bank","Weekly Account","1.00","19.00","0.00","a0tVO00000kzorpYAA","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Grits 12/24oz"
"Greater Boston Food Bank","Weekly Account","35.00","35.00","0.00","a0tVO00000m64V7YAI","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Lemon 75ct"
"Greater Boston Food Bank","Weekly Account","58.00","10.00","0.00","a0tVO00000kzpJFYAY","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000m643hYAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","42.00","25.00","0.00","a0tVO00000kzTFXYA2","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","13.00","25.00","0.00","a0tVO00000m621tYAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Onion 25lb"
"Boston Area Gleaners CSA","","3.00","40.00","0.00","a0tVO00000m61VdYAI","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Oranges"
"Greater Boston Food Bank","Weekly Account","52.00","40.00","0.00","a0tVO00000kzpUXYAY","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","7.00","40.00","0.00","a0tVO00000m61QnYAI","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","5.00","25.00","0.00","a0tVO00000m5mhvYAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","87.00","25.00","0.00","a0tVO00000kzpazYAA","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Pepper Green 25lb"
"Boston Area Gleaners CSA","","12.00","11.00","0.00","a0tVO00000kzaFVYAY","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","83.00","11.00","0.00","a0tVO00000kzZ9eYAE","a1dVO000005G9UHYA0","1/13/2026","1/13/2026","JE 2026-01-12","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","1.00","11.00","0.00","a0tVO00000m63h7YAA","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Pepper Red Sweet 11lb"
"Boston Area Gleaners CSA","","7.00","50.00","0.00","a0tVO00000m51StYAI","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Potato Food Bank 10/5lb"
"Boston Area Gleaners CSA","","104.00","50.00","0.00","a0tVO00000m5wmBYAQ","a1dVO000005G9UHYA0","1/29/2026","1/29/2026","JE 2026-01-12","Potato Food Bank 10/5lb"
"Boston Area Gleaners CSA","","11.00","40.00","0.00","a0tVO00000md1JxYAI","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Apples Loose 40lb"
"Boston Area Gleaners CSA","","72.00","40.00","0.00","a0tVO00000n300vYAA","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","8.00","25.00","0.00","a0tVO00000n3yt3YAA","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Carrots Loose 25lb"
"Greater Boston Food Bank","Weekly Account","43.00","25.00","0.00","a0tVO00000md1OnYAI","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Carrots Loose 25lb"
"Greater Boston Food Bank","Weekly Account","90.00","15.00","0.00","a0tVO00000mbmyCYAQ","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Cucumbers European Wrapped 12ct"
"Greater Boston Food Bank","Weekly Account","1.00","15.00","0.00","a0tVO00000n41e2YAA","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Cucumbers European Wrapped 12ct"
"Greater Boston Food Bank","Weekly Account","213.00","10.00","0.00","a0tVO00000n43KrYAI","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","65.00","25.00","0.00","a0tVO00000n42IMYAY","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","54.00","40.00","0.00","a0tVO00000mcG1rYAE","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Oranges"
"Greater Boston Food Bank","Weekly Account","3.00","40.00","0.00","a0tVO00000n41cPYAQ","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Oranges"
"Greater Boston Food Bank","Weekly Account","22.00","20.00","0.00","a0tVO00000md237YAA","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Pasta Elbow Macaroni 20/1lb"
"Greater Boston Food Bank","Weekly Account","30.00","20.00","0.00","a0tVO00000mcrm2YAA","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Pasta Elbow Macaroni 20/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","20.00","0.00","a0tVO00000md1qDYAQ","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Pasta Elbow Macaroni 20/1lb"
"Greater Boston Food Bank","Weekly Account","60.00","25.00","0.00","a0tVO00000n3qdoYAA","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","124.00","11.00","0.00","a0tVO00000n45ZZYAY","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","90.00","10.00","0.00","a0tVO00000mcTgXYAU","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Salad Mix Garden 12/12oz"
"Greater Boston Food Bank","Weekly Account","104.00","50.00","0.00","a0tVO00000n44QbYAI","a1dVO000005MB0LYAW","2/10/2026","2/10/2026","JE 2026-01-19","Squash Winter 50lb"
"Greater Boston Food Bank","Weekly Account","22.00","25.00","0.00","a0tVO00000md2fpYAA","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Tomatoes Diced 12/28oz"
"Greater Boston Food Bank","Weekly Account","68.00","25.00","0.00","a0tVO00000mclgfYAA","a1dVO000005MB0LYAW","2/4/2026","2/4/2026","JE 2026-01-19","Tomatoes Diced 12/28oz"
"Boston Area Gleaners CSA","","52.00","40.00","0.00","a0tVO00000nAr3pYAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","42.00","25.00","0.00","a0tVO00000nAxozYAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Beets Red 25lb"
"Greater Boston Food Bank","Weekly Account","15.00","25.00","0.00","a0tVO00000nHEVNYA4","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Beets Red 25lb"
"Greater Boston Food Bank","Weekly Account","32.00","25.00","0.00","a0tVO00000nHEGrYAO","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Carrots Loose 25lb"
"Boston Area Gleaners CSA","","43.00","36.00","0.00","a0tVO00000nAy0HYAS","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Celery 18/2lb"
"Boston Area Gleaners CSA","","1.00","36.00","0.00","a0tVO00000nHEiHYAW","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Celery 18/2lb"
"Greater Boston Food Bank","Weekly Account","26.00","40.00","0.00","a0tVO00000nAy57YAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Cucumber 40lb"
"Greater Boston Food Bank","Weekly Account","10.00","40.00","0.00","a0tVO00000nHFRRYA4","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Cucumber 40lb"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000nH5zzYAC","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Grapefruit 40lb"
"Greater Boston Food Bank","Weekly Account","43.00","40.00","0.00","a0tVO00000nAyBZYA0","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Grapefruit 40lb"
"Greater Boston Food Bank","Weekly Account","58.00","10.00","0.00","a0tVO00000nAur9YAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","7.00","10.00","0.00","a0tVO00000nHFKzYAO","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","208.00","10.00","0.00","a0tVO00000nAbbfYAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","37.00","25.00","0.00","a0tVO00000nHCtNYAW","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","50.00","15.00","0.00","a0tVO00000nH80BYAS","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Pepper Red 15lb"
"Greater Boston Food Bank","Weekly Account","47.00","11.00","0.00","a0tVO00000nAyl3YAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Pepper Red Sweet 11lb"
"Encore Boston Harbor","","65.00","33.00","0.00","a0tVO00000nAyoHYAS","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Red Beans and Rice"
"Greater Boston Food Bank","Weekly Account","87.00","10.00","0.00","a0tVO00000nAqApYAK","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Salad Mix Garden 12/12oz"
"Greater Boston Food Bank","Weekly Account","60.00","32.00","0.00","a0tVO00000nAyzZYAS","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Squash Acorn 32lb"
"Greater Boston Food Bank","Weekly Account","7.00","32.00","0.00","a0tVO00000nH747YAC","a1dVO000005SQ7xYAG","2/12/2026","2/12/2026","JE 2026-01-26","Squash Acorn 32lb"
"Greater Boston Food Bank","Weekly Account","20.00","40.00","0.00","a0tVO00000nAxx5YAC","a1dVO000005SQ7xYAG","2/11/2026","2/11/2026","JE 2026-01-26","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","45.00","25.00","0.00","a0tVO00000ngOmTYAU","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Avocado 25lb"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000nlh3hYAA","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Avocado 25lb"
"Greater Boston Food Bank","Weekly Account","54.00","36.00","0.00","a0tVO00000ngPU1YAM","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Chayote 48ct"
"Greater Boston Food Bank","Weekly Account","14.00","36.00","0.00","a0tVO00000ngAoOYAU","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Chayote 48ct"
"Greater Boston Food Bank","Weekly Account","7.00","36.00","0.00","a0tVO00000nlJHZYA2","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Chayote 48ct"
"Greater Boston Food Bank","Weekly Account","25.00","40.00","0.00","a0tVO00000nlhZxYAI","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Cucumber 40lb"
"Greater Boston Food Bank","Weekly Account","24.00","35.00","0.00","a0tVO00000nlW9tYAE","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Lemon 75ct"
"Greater Boston Food Bank","Weekly Account","90.00","14.00","0.00","a0tVO00000ngPiXYAU","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Lettuce Romaine 12/3"
"Greater Boston Food Bank","Weekly Account","1.00","14.00","0.00","a0tVO00000nlhLRYAY","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Lettuce Romaine 12/3"
"Greater Boston Food Bank","Weekly Account","32.00","10.00","0.00","a0tVO00000ngQBZYA2","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","266.00","10.00","0.00","a0tVO00000nlTjvYAE","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000ngRIvYAM","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Weekly Account","24.00","24.00","0.00","a0tVO00000ng4r5YAA","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Weekly Account","24.00","24.00","0.00","a0tVO00000ngQmfYAE","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Weekly Account","24.00","24.00","0.00","a0tVO00000ngR9FYAU","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Weekly Account","16.00","24.00","0.00","a0tVO00000ngJoaYAE","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Milk Shelf Stable 1% 12/32oz"
"Greater Boston Food Bank","Weekly Account","30.00","","0.00","a0tVO00000nf8LaYAI","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Oatmeal 36/14oz"
"Greater Boston Food Bank","Weekly Account","34.00","25.00","0.00","a0tVO00000nl0WcYAI","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000ngS8XYAU","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Pepper Red 15lb"
"Greater Boston Food Bank","Weekly Account","32.00","15.00","0.00","a0tVO00000nlOSWYA2","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Pepper Red 15lb"
"Greater Boston Food Bank","Weekly Account","85.00","11.00","0.00","a0tVO00000nl7t8YAA","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","38.00","50.00","0.00","a0tVO00000ngNX5YAM","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Potato Food Bank 10/5lb"
"Greater Boston Food Bank","Weekly Account","7.00","50.00","0.00","a0tVO00000nkxs9YAA","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Potato Food Bank 10/5lb"
"Greater Boston Food Bank","Weekly Account","70.00","50.00","0.00","a0tVO00000ngSQHYA2","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Potato Food Bank 10/5lb"
"Boston Area Gleaners CSA","","42.00","40.00","0.00","a0tVO00000nkxk3YAA","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Squash Winter 40lb"
"Boston Area Gleaners CSA","","36.00","40.00","0.00","a0tVO00000ngSrhYAE","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Squash Winter 40lb"
"Greater Boston Food Bank","Weekly Account","31.00","40.00","0.00","a0tVO00000nlfgLYAQ","a1dVO000005Z0DZYA0","2/19/2026","2/19/2026","JE 2026-02-02","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","12.00","40.00","0.00","a0tVO00000ngTXdYAM","a1dVO000005Z0DZYA0","2/18/2026","2/18/2026","JE 2026-02-02","Yucca Root 40lb"
"Boston Area Gleaners CSA","","1.00","40.00","0.00","a0tVO00000oAC1VYAW","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","27.00","40.00","0.00","a0tVO00000nlQUOYA2","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","76.00","40.00","0.00","a0tVO00000oACcbYAG","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Avocado Hass 40lb"
"Greater Boston Food Bank","Weekly Account","10.00","24.00","0.00","a0tVO00000nlztRYAQ","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","12.00","24.00","0.00","a0tVO00000nlnidYAA","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","12.00","24.00","0.00","a0tVO00000nlzTdYAI","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","11.00","24.00","0.00","a0tVO00000nlXnXYAU","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","72.00","40.00","0.00","a0tVO00000nlzztYAA","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Cantaloupe 40lb 9ct"
"Boston Area Gleaners CSA","","1.00","5.00","0.00","a0tVO00000nllfOYAQ","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Carrot 5lb"
"Greater Boston Food Bank","Weekly Account","26.00","48.00","0.00","a0tVO00000nm06LYAQ","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Carrots 16/3lb"
"Greater Boston Food Bank","Whole Pallet Orders","40.00","48.00","0.00","a0tVO00000nm01VYAQ","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Carrots 16/3lb"
"Boston Area Gleaners CSA","","27.00","35.00","0.00","a0tVO00000nm0BBYAY","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Lemon 75ct"
"Boston Area Gleaners CSA","","1.00","35.00","0.00","a0tVO00000oA4vCYAS","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Lemon 75ct"
"","","","10.00","","","a1dVO000005fknBYAQ","","","JE 2026-02-09","Limes 36ct"
"Boston Area Gleaners CSA","","15.00","10.00","0.00","a0tVO00000oA7ZhYAK","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","216.00","10.00","0.00","a0tVO00000nm0HdYAI","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","1.00","25.00","0.00","a0tVO00000o9vtcYAA","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","40.00","25.00","0.00","a0tVO00000nlfRiYAI","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","27.00","40.00","0.00","a0tVO00000nlqa8YAA","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","17.00","40.00","0.00","a0tVO00000oA9YHYA0","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","43.00","25.00","0.00","a0tVO00000nm0pVYAQ","a1dVO000005fknBYAQ","2/19/2026","2/19/2026","JE 2026-02-09","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","130.00","11.00","0.00","a0tVO00000oA7MnYAK","a1dVO000005fknBYAQ","2/25/2026","2/25/2026","JE 2026-02-09","Pepper Red Sweet 11lb"
